date;city;confirmed;deaths
10/07/2020;Maricá;1516;62
09/07/2020;Maricá;1509;61
08/07/2020;Maricá;1475;61
07/07/2020;Maricá;1448;61
06/07/2020;Maricá;1413;59
05/07/2020;Maricá;1410;59
04/07/2020;Maricá;1410;59
03/07/2020;Maricá;1375;59
02/07/2020;Maricá;1359;56
01/07/2020;Maricá;1340;56
30/06/2020;Maricá;1271;56
29/06/2020;Maricá;1269;56
28/06/2020;Maricá;1256;56
27/06/2020;Maricá;1197;56
26/06/2020;Maricá;1190;55
25/06/2020;Maricá;1165;54
24/06/2020;Maricá;1122;50
23/06/2020;Maricá;1092;49
22/06/2020;Maricá;1010;49
21/06/2020;Maricá;979;49
20/06/2020;Maricá;973;49
19/06/2020;Maricá;973;41
18/06/2020;Maricá;900;41
17/06/2020;Maricá;899;40
16/06/2020;Maricá;848;40
15/06/2020;Maricá;841;40
14/06/2020;Maricá;799;40
13/06/2020;Maricá;794;40
12/06/2020;Maricá;832;40
11/06/2020;Maricá;797;39
10/06/2020;Maricá;759;38
09/06/2020;Maricá;773;37
08/06/2020;Maricá;708;37
07/06/2020;Maricá;682;37
06/06/2020;Maricá;608;37
05/06/2020;Maricá;589;38
04/06/2020;Maricá;568;37
03/06/2020;Maricá;556;37
02/06/2020;Maricá;507;36
01/06/2020;Maricá;508;36
31/05/2020;Maricá;508;36
30/05/2020;Maricá;507;36
29/05/2020;Maricá;436;29
28/05/2020;Maricá;380;25
27/05/2020;Maricá;377;22
26/05/2020;Maricá;376;21
25/05/2020;Maricá;383;20
24/05/2020;Maricá;380;20
23/05/2020;Maricá;202;20
22/05/2020;Maricá;201;19
21/05/2020;Maricá;200;18
20/05/2020;Maricá;200;17
19/05/2020;Maricá;200;17
18/05/2020;Maricá;200;17
17/05/2020;Maricá;174;17
16/05/2020;Maricá;174;17
15/05/2020;Maricá;158;15
14/05/2020;Maricá;158;15
13/05/2020;Maricá;138;13
12/05/2020;Maricá;138;13
11/05/2020;Maricá;133;13
10/05/2020;Maricá;110;13
09/05/2020;Maricá;111;13
08/05/2020;Maricá;109;13
07/05/2020;Maricá;98;13
06/05/2020;Maricá;95;13
05/05/2020;Maricá;91;12
04/05/2020;Maricá;90;12
03/05/2020;Maricá;90;12
02/05/2020;Maricá;78;9
01/05/2020;Maricá;73;9
30/04/2020;Maricá;64;9
29/04/2020;Maricá;56;8
28/04/2020;Maricá;54;7
27/04/2020;Maricá;52;7
26/04/2020;Maricá;52;8
25/04/2020;Maricá;44;7
24/04/2020;Maricá;41;7
23/04/2020;Maricá;40;7
22/04/2020;Maricá;38;5
21/04/2020;Maricá;39;5
20/04/2020;Maricá;39;5
19/04/2020;Maricá;38;4
18/04/2020;Maricá;35;4
17/04/2020;Maricá;35;4
16/04/2020;Maricá;35;4
15/04/2020;Maricá;35;3
14/04/2020;Maricá;24;3
13/04/2020;Maricá;22;3
12/04/2020;Maricá;18;3
11/04/2020;Maricá;15;2
10/04/2020;Maricá;15;2
09/04/2020;Maricá;12;1
08/04/2020;Maricá;10;1
07/04/2020;Maricá;9;1
06/04/2020;Maricá;8;1
05/04/2020;Maricá;8;1
04/04/2020;Maricá;7;1
03/04/2020;Maricá;5;0
02/04/2020;Maricá;3;0
01/04/2020;Maricá;2;0
31/03/2020;Maricá;2;0
30/03/2020;Maricá;1;0
29/03/2020;Maricá;1;0
29/10/2020;Mendes;283;3
28/10/2020;Mendes;282;3
27/10/2020;Mendes;282;3
26/10/2020;Mendes;269;3
25/10/2020;Mendes;262;3
24/10/2020;Mendes;262;3
23/10/2020;Mendes;262;3
22/10/2020;Mendes;260;3
21/10/2020;Mendes;258;3
20/10/2020;Mendes;258;3
19/10/2020;Mendes;250;3
18/10/2020;Mendes;250;3
17/10/2020;Mendes;249;3
16/10/2020;Mendes;249;3
15/10/2020;Mendes;248;3
14/10/2020;Mendes;246;3
13/10/2020;Mendes;236;3
12/10/2020;Mendes;236;3
11/10/2020;Mendes;236;3
10/10/2020;Mendes;236;3
09/10/2020;Mendes;232;3
08/10/2020;Mendes;226;2
07/10/2020;Mendes;225;2
06/10/2020;Mendes;217;2
05/10/2020;Mendes;216;2
03/10/2020;Mendes;216;2
02/10/2020;Mendes;216;2
01/10/2020;Mendes;216;2
30/09/2020;Mendes;215;2
29/09/2020;Mendes;211;2
28/09/2020;Mendes;202;2
27/09/2020;Mendes;202;2
26/09/2020;Mendes;202;2
25/09/2020;Mendes;202;2
24/09/2020;Mendes;201;2
22/09/2020;Mendes;196;2
21/09/2020;Mendes;185;2
20/09/2020;Mendes;185;2
19/09/2020;Mendes;185;2
18/09/2020;Mendes;180;2
17/09/2020;Mendes;168;2
16/09/2020;Mendes;168;2
15/09/2020;Mendes;167;2
14/09/2020;Mendes;165;2
13/09/2020;Mendes;165;2
12/09/2020;Mendes;161;2
11/09/2020;Mendes;161;2
10/09/2020;Mendes;143;2
09/09/2020;Mendes;143;2
08/09/2020;Mendes;143;2
07/09/2020;Mendes;143;2
06/09/2020;Mendes;143;2
05/09/2020;Mendes;143;2
04/09/2020;Mendes;143;2
03/09/2020;Mendes;143;2
02/09/2020;Mendes;142;2
01/09/2020;Mendes;141;2
31/08/2020;Mendes;141;2
30/08/2020;Mendes;141;2
29/08/2020;Mendes;141;2
27/08/2020;Mendes;122;2
26/08/2020;Mendes;121;2
25/08/2020;Mendes;119;2
24/08/2020;Mendes;119;2
23/08/2020;Mendes;119;2
22/08/2020;Mendes;119;2
21/08/2020;Mendes;114;2
20/08/2020;Mendes;114;2
19/08/2020;Mendes;113;2
18/08/2020;Mendes;113;2
17/08/2020;Mendes;112;2
16/08/2020;Mendes;112;2
15/08/2020;Mendes;112;2
14/08/2020;Mendes;112;2
13/08/2020;Mendes;112;2
12/08/2020;Mendes;112;2
11/08/2020;Mendes;111;2
10/08/2020;Mendes;106;2
09/08/2020;Mendes;106;2
08/08/2020;Mendes;106;2
07/08/2020;Mendes;106;2
06/08/2020;Mendes;103;2
05/08/2020;Mendes;101;2
04/08/2020;Mendes;98;2
03/08/2020;Mendes;98;2
02/08/2020;Mendes;98;2
01/08/2020;Mendes;98;2
31/07/2020;Mendes;95;2
30/07/2020;Mendes;95;2
29/07/2020;Mendes;92;2
28/07/2020;Mendes;91;2
27/07/2020;Mendes;85;2
26/07/2020;Mendes;85;2
25/07/2020;Mendes;85;2
24/07/2020;Mendes;85;2
23/07/2020;Mendes;80;2
22/07/2020;Mendes;79;2
21/07/2020;Mendes;79;2
20/07/2020;Mendes;85;2
19/07/2020;Mendes;80;2
17/07/2020;Mendes;70;2
16/07/2020;Mendes;69;2
15/07/2020;Mendes;69;2
14/07/2020;Mendes;69;2
13/07/2020;Mendes;69;2
12/07/2020;Mendes;67;2
11/07/2020;Mendes;67;2
10/07/2020;Mendes;67;2
09/07/2020;Mendes;67;2
08/07/2020;Mendes;67;2
07/07/2020;Mendes;67;2
06/07/2020;Mendes;64;2
05/07/2020;Mendes;64;2
04/07/2020;Mendes;63;2
03/07/2020;Mendes;63;2
02/07/2020;Mendes;60;2
01/07/2020;Mendes;58;2
30/06/2020;Mendes;57;2
29/06/2020;Mendes;57;2
28/06/2020;Mendes;57;2
27/06/2020;Mendes;57;2
26/06/2020;Mendes;57;2
25/06/2020;Mendes;52;2
24/06/2020;Mendes;50;2
23/06/2020;Mendes;49;2
22/06/2020;Mendes;47;2
21/06/2020;Mendes;40;2
20/06/2020;Mendes;40;2
19/06/2020;Mendes;46;2
18/06/2020;Mendes;44;2
17/06/2020;Mendes;44;2
16/06/2020;Mendes;44;2
15/06/2020;Mendes;41;2
14/06/2020;Mendes;41;2
13/06/2020;Mendes;41;2
12/06/2020;Mendes;44;2
11/06/2020;Mendes;43;2
10/06/2020;Mendes;40;2
09/06/2020;Mendes;41;2
08/06/2020;Mendes;35;2
07/06/2020;Mendes;34;2
06/06/2020;Mendes;29;2
05/06/2020;Mendes;29;2
04/06/2020;Mendes;27;2
03/06/2020;Mendes;26;2
02/06/2020;Mendes;21;1
01/06/2020;Mendes;26;1
31/05/2020;Mendes;26;1
30/05/2020;Mendes;26;1
29/05/2020;Mendes;19;1
28/05/2020;Mendes;17;1
27/05/2020;Mendes;17;1
26/05/2020;Mendes;17;1
25/05/2020;Mendes;15;1
24/05/2020;Mendes;15;1
23/05/2020;Mendes;15;1
22/05/2020;Mendes;15;1
21/05/2020;Mendes;15;1
20/05/2020;Mendes;15;1
19/05/2020;Mendes;15;1
18/05/2020;Mendes;15;1
17/05/2020;Mendes;14;1
16/05/2020;Mendes;14;1
15/05/2020;Mendes;14;1
14/05/2020;Mendes;14;1
13/05/2020;Mendes;12;1
12/05/2020;Mendes;12;1
11/05/2020;Mendes;13;1
10/05/2020;Mendes;11;1
09/05/2020;Mendes;8;1
08/05/2020;Mendes;7;0
07/05/2020;Mendes;6;0
06/05/2020;Mendes;6;0
05/05/2020;Mendes;6;0
04/05/2020;Mendes;6;0
03/05/2020;Mendes;6;0
02/05/2020;Mendes;3;0
01/05/2020;Mendes;3;0
30/04/2020;Mendes;3;0
29/04/2020;Mendes;1;0
28/04/2020;Mendes;1;0
27/04/2020;Mendes;1;0
26/04/2020;Mendes;1;0
25/04/2020;Mendes;1;0
24/04/2020;Mendes;1;0
23/04/2020;Mendes;1;0
22/04/2020;Mendes;1;0
21/04/2020;Mendes;1;0
20/04/2020;Mendes;1;0
19/04/2020;Mendes;1;0
18/04/2020;Mendes;1;0
17/04/2020;Mendes;1;0
16/04/2020;Mendes;1;0
15/04/2020;Mendes;1;0
29/10/2020;Mesquita;1873;188
28/10/2020;Mesquita;1871;188
27/10/2020;Mesquita;1866;188
26/10/2020;Mesquita;1860;188
25/10/2020;Mesquita;1700;188
24/10/2020;Mesquita;1700;188
23/10/2020;Mesquita;1690;188
22/10/2020;Mesquita;1682;187
21/10/2020;Mesquita;1673;187
20/10/2020;Mesquita;1666;187
19/10/2020;Mesquita;1662;187
18/10/2020;Mesquita;1662;187
17/10/2020;Mesquita;1655;187
16/10/2020;Mesquita;1655;187
15/10/2020;Mesquita;1631;186
14/10/2020;Mesquita;1615;184
13/10/2020;Mesquita;1608;184
12/10/2020;Mesquita;1606;183
11/10/2020;Mesquita;1603;183
10/10/2020;Mesquita;1602;183
09/10/2020;Mesquita;1590;183
08/10/2020;Mesquita;1576;182
07/10/2020;Mesquita;1557;180
06/10/2020;Mesquita;1547;179
05/10/2020;Mesquita;1540;179
03/10/2020;Mesquita;1540;179
02/10/2020;Mesquita;1533;179
01/10/2020;Mesquita;1514;176
30/09/2020;Mesquita;1491;176
29/09/2020;Mesquita;1488;176
28/09/2020;Mesquita;1482;174
27/09/2020;Mesquita;1482;174
26/09/2020;Mesquita;1481;173
25/09/2020;Mesquita;1479;171
24/09/2020;Mesquita;1468;169
22/09/2020;Mesquita;1445;167
21/09/2020;Mesquita;1436;167
20/09/2020;Mesquita;1435;166
19/09/2020;Mesquita;1434;166
18/09/2020;Mesquita;1425;166
17/09/2020;Mesquita;1365;165
16/09/2020;Mesquita;1364;164
15/09/2020;Mesquita;1360;164
14/09/2020;Mesquita;1351;163
13/09/2020;Mesquita;1349;163
12/09/2020;Mesquita;1339;163
11/09/2020;Mesquita;1339;163
10/09/2020;Mesquita;1285;162
09/09/2020;Mesquita;1284;162
08/09/2020;Mesquita;1281;161
07/09/2020;Mesquita;1279;161
06/09/2020;Mesquita;1278;161
05/09/2020;Mesquita;1278;161
04/09/2020;Mesquita;1278;161
03/09/2020;Mesquita;1270;161
02/09/2020;Mesquita;1257;160
01/09/2020;Mesquita;1250;160
31/08/2020;Mesquita;1241;157
30/08/2020;Mesquita;1239;157
29/08/2020;Mesquita;1238;157
27/08/2020;Mesquita;1219;154
26/08/2020;Mesquita;1209;152
25/08/2020;Mesquita;1185;152
24/08/2020;Mesquita;1172;152
23/08/2020;Mesquita;1172;152
22/08/2020;Mesquita;1171;152
21/08/2020;Mesquita;1162;152
20/08/2020;Mesquita;1160;151
19/08/2020;Mesquita;1141;149
18/08/2020;Mesquita;1123;145
17/08/2020;Mesquita;1098;144
16/08/2020;Mesquita;1097;144
15/08/2020;Mesquita;1072;144
14/08/2020;Mesquita;1072;144
13/08/2020;Mesquita;1072;144
12/08/2020;Mesquita;1070;144
11/08/2020;Mesquita;1067;144
10/08/2020;Mesquita;1065;144
09/08/2020;Mesquita;1056;144
08/08/2020;Mesquita;1056;144
07/08/2020;Mesquita;1049;143
06/08/2020;Mesquita;1033;142
05/08/2020;Mesquita;1027;141
04/08/2020;Mesquita;1007;140
03/08/2020;Mesquita;1005;138
02/08/2020;Mesquita;1003;136
01/08/2020;Mesquita;1003;136
31/07/2020;Mesquita;985;135
30/07/2020;Mesquita;966;135
29/07/2020;Mesquita;953;128
28/07/2020;Mesquita;942;124
27/07/2020;Mesquita;938;125
26/07/2020;Mesquita;938;125
25/07/2020;Mesquita;938;125
24/07/2020;Mesquita;930;123
23/07/2020;Mesquita;925;121
22/07/2020;Mesquita;914;120
21/07/2020;Mesquita;905;120
20/07/2020;Mesquita;837;117
19/07/2020;Mesquita;822;116
17/07/2020;Mesquita;816;116
16/07/2020;Mesquita;816;116
15/07/2020;Mesquita;816;116
14/07/2020;Mesquita;806;115
13/07/2020;Mesquita;805;115
12/07/2020;Mesquita;796;115
11/07/2020;Mesquita;796;115
10/07/2020;Mesquita;792;113
09/07/2020;Mesquita;789;112
08/07/2020;Mesquita;789;112
07/07/2020;Mesquita;782;112
06/07/2020;Mesquita;775;111
05/07/2020;Mesquita;775;111
04/07/2020;Mesquita;772;111
03/07/2020;Mesquita;768;110
02/07/2020;Mesquita;759;109
01/07/2020;Mesquita;755;108
30/06/2020;Mesquita;741;107
29/06/2020;Mesquita;739;106
28/06/2020;Mesquita;738;106
27/06/2020;Mesquita;733;106
26/06/2020;Mesquita;731;105
25/06/2020;Mesquita;718;105
24/06/2020;Mesquita;703;103
23/06/2020;Mesquita;678;103
22/06/2020;Mesquita;664;101
21/06/2020;Mesquita;654;100
20/06/2020;Mesquita;647;100
19/06/2020;Mesquita;635;99
18/06/2020;Mesquita;593;97
17/06/2020;Mesquita;591;95
16/06/2020;Mesquita;568;95
15/06/2020;Mesquita;545;93
14/06/2020;Mesquita;544;93
13/06/2020;Mesquita;534;86
12/06/2020;Mesquita;566;78
11/06/2020;Mesquita;606;76
10/06/2020;Mesquita;649;71
09/06/2020;Mesquita;649;70
08/06/2020;Mesquita;648;69
07/06/2020;Mesquita;605;69
06/06/2020;Mesquita;567;70
05/06/2020;Mesquita;557;68
04/06/2020;Mesquita;545;67
03/06/2020;Mesquita;529;64
02/06/2020;Mesquita;512;64
01/06/2020;Mesquita;511;63
31/05/2020;Mesquita;502;61
30/05/2020;Mesquita;471;59
29/05/2020;Mesquita;494;54
28/05/2020;Mesquita;441;54
27/05/2020;Mesquita;437;50
26/05/2020;Mesquita;435;48
25/05/2020;Mesquita;429;46
24/05/2020;Mesquita;413;46
23/05/2020;Mesquita;413;46
22/05/2020;Mesquita;412;45
21/05/2020;Mesquita;411;44
20/05/2020;Mesquita;410;43
19/05/2020;Mesquita;409;42
18/05/2020;Mesquita;407;40
17/05/2020;Mesquita;335;40
16/05/2020;Mesquita;335;40
15/05/2020;Mesquita;334;38
14/05/2020;Mesquita;321;25
13/05/2020;Mesquita;295;25
12/05/2020;Mesquita;295;25
11/05/2020;Mesquita;282;23
10/05/2020;Mesquita;218;23
09/05/2020;Mesquita;223;22
08/05/2020;Mesquita;212;20
07/05/2020;Mesquita;197;18
06/05/2020;Mesquita;185;16
05/05/2020;Mesquita;180;15
04/05/2020;Mesquita;178;15
03/05/2020;Mesquita;175;15
02/05/2020;Mesquita;169;15
01/05/2020;Mesquita;164;13
30/04/2020;Mesquita;154;13
29/04/2020;Mesquita;145;12
28/04/2020;Mesquita;142;11
27/04/2020;Mesquita;133;11
26/04/2020;Mesquita;132;10
25/04/2020;Mesquita;100;10
24/04/2020;Mesquita;90;9
23/04/2020;Mesquita;89;9
22/04/2020;Mesquita;73;9
21/04/2020;Mesquita;68;9
20/04/2020;Mesquita;62;7
19/04/2020;Mesquita;59;7
18/04/2020;Mesquita;56;7
17/04/2020;Mesquita;53;1
16/04/2020;Mesquita;51;1
15/04/2020;Mesquita;50;1
14/04/2020;Mesquita;32;1
13/04/2020;Mesquita;30;1
12/04/2020;Mesquita;30;1
11/04/2020;Mesquita;23;1
10/04/2020;Mesquita;23;1
09/04/2020;Mesquita;19;1
08/04/2020;Mesquita;9;1
07/04/2020;Mesquita;7;1
06/04/2020;Mesquita;6;1
05/04/2020;Mesquita;5;1
04/04/2020;Mesquita;1;1
03/04/2020;Mesquita;0;0
02/04/2020;Mesquita;1;0
29/10/2020;Miguel Pereira;305;16
28/10/2020;Miguel Pereira;305;16
27/10/2020;Miguel Pereira;305;16
26/10/2020;Miguel Pereira;301;16
25/10/2020;Miguel Pereira;297;16
24/10/2020;Miguel Pereira;297;16
23/10/2020;Miguel Pereira;295;16
22/10/2020;Miguel Pereira;290;16
21/10/2020;Miguel Pereira;289;16
20/10/2020;Miguel Pereira;288;16
19/10/2020;Miguel Pereira;286;16
18/10/2020;Miguel Pereira;286;16
17/10/2020;Miguel Pereira;286;16
16/10/2020;Miguel Pereira;286;16
15/10/2020;Miguel Pereira;284;15
14/10/2020;Miguel Pereira;283;15
13/10/2020;Miguel Pereira;281;14
12/10/2020;Miguel Pereira;281;14
11/10/2020;Miguel Pereira;281;14
10/10/2020;Miguel Pereira;281;14
09/10/2020;Miguel Pereira;280;14
08/10/2020;Miguel Pereira;279;14
07/10/2020;Miguel Pereira;276;14
06/10/2020;Miguel Pereira;275;14
05/10/2020;Miguel Pereira;275;14
03/10/2020;Miguel Pereira;275;14
02/10/2020;Miguel Pereira;275;13
01/10/2020;Miguel Pereira;272;13
30/09/2020;Miguel Pereira;270;13
29/09/2020;Miguel Pereira;270;13
28/09/2020;Miguel Pereira;270;13
27/09/2020;Miguel Pereira;270;13
26/09/2020;Miguel Pereira;270;13
25/09/2020;Miguel Pereira;270;13
24/09/2020;Miguel Pereira;266;13
22/09/2020;Miguel Pereira;262;12
21/09/2020;Miguel Pereira;261;12
20/09/2020;Miguel Pereira;261;12
19/09/2020;Miguel Pereira;261;12
18/09/2020;Miguel Pereira;261;12
17/09/2020;Miguel Pereira;252;12
16/09/2020;Miguel Pereira;252;12
15/09/2020;Miguel Pereira;251;12
14/09/2020;Miguel Pereira;251;12
13/09/2020;Miguel Pereira;251;12
12/09/2020;Miguel Pereira;249;12
11/09/2020;Miguel Pereira;249;12
10/09/2020;Miguel Pereira;244;12
09/09/2020;Miguel Pereira;244;12
08/09/2020;Miguel Pereira;244;12
07/09/2020;Miguel Pereira;244;12
06/09/2020;Miguel Pereira;244;12
05/09/2020;Miguel Pereira;244;12
04/09/2020;Miguel Pereira;244;12
03/09/2020;Miguel Pereira;244;12
02/09/2020;Miguel Pereira;241;12
01/09/2020;Miguel Pereira;240;12
31/08/2020;Miguel Pereira;240;12
30/08/2020;Miguel Pereira;239;12
29/08/2020;Miguel Pereira;239;12
27/08/2020;Miguel Pereira;238;12
26/08/2020;Miguel Pereira;238;12
25/08/2020;Miguel Pereira;237;12
24/08/2020;Miguel Pereira;236;12
23/08/2020;Miguel Pereira;236;12
22/08/2020;Miguel Pereira;236;12
21/08/2020;Miguel Pereira;232;12
20/08/2020;Miguel Pereira;232;12
19/08/2020;Miguel Pereira;226;12
18/08/2020;Miguel Pereira;223;12
17/08/2020;Miguel Pereira;223;12
16/08/2020;Miguel Pereira;223;12
15/08/2020;Miguel Pereira;220;12
14/08/2020;Miguel Pereira;220;12
13/08/2020;Miguel Pereira;220;12
12/08/2020;Miguel Pereira;220;12
11/08/2020;Miguel Pereira;219;12
10/08/2020;Miguel Pereira;218;12
09/08/2020;Miguel Pereira;216;12
08/08/2020;Miguel Pereira;216;12
07/08/2020;Miguel Pereira;216;12
06/08/2020;Miguel Pereira;215;12
05/08/2020;Miguel Pereira;213;12
04/08/2020;Miguel Pereira;211;12
03/08/2020;Miguel Pereira;210;11
02/08/2020;Miguel Pereira;210;11
01/08/2020;Miguel Pereira;210;11
31/07/2020;Miguel Pereira;208;11
30/07/2020;Miguel Pereira;208;11
29/07/2020;Miguel Pereira;204;10
28/07/2020;Miguel Pereira;200;10
27/07/2020;Miguel Pereira;199;10
26/07/2020;Miguel Pereira;199;10
25/07/2020;Miguel Pereira;199;10
24/07/2020;Miguel Pereira;199;10
23/07/2020;Miguel Pereira;196;12
22/07/2020;Miguel Pereira;184;12
21/07/2020;Miguel Pereira;184;12
20/07/2020;Miguel Pereira;134;11
19/07/2020;Miguel Pereira;132;11
17/07/2020;Miguel Pereira;129;10
16/07/2020;Miguel Pereira;132;10
15/07/2020;Miguel Pereira;133;11
14/07/2020;Miguel Pereira;128;9
13/07/2020;Miguel Pereira;127;9
12/07/2020;Miguel Pereira;123;9
11/07/2020;Miguel Pereira;123;9
10/07/2020;Miguel Pereira;119;9
09/07/2020;Miguel Pereira;118;9
08/07/2020;Miguel Pereira;114;8
07/07/2020;Miguel Pereira;114;8
06/07/2020;Miguel Pereira;113;8
05/07/2020;Miguel Pereira;113;8
04/07/2020;Miguel Pereira;111;8
03/07/2020;Miguel Pereira;110;8
02/07/2020;Miguel Pereira;108;6
01/07/2020;Miguel Pereira;102;6
30/06/2020;Miguel Pereira;90;6
29/06/2020;Miguel Pereira;89;6
28/06/2020;Miguel Pereira;88;6
27/06/2020;Miguel Pereira;84;6
26/06/2020;Miguel Pereira;84;6
25/06/2020;Miguel Pereira;75;3
24/06/2020;Miguel Pereira;72;3
23/06/2020;Miguel Pereira;72;3
22/06/2020;Miguel Pereira;71;3
21/06/2020;Miguel Pereira;64;3
20/06/2020;Miguel Pereira;64;3
19/06/2020;Miguel Pereira;65;3
18/06/2020;Miguel Pereira;43;3
17/06/2020;Miguel Pereira;43;3
16/06/2020;Miguel Pereira;37;3
15/06/2020;Miguel Pereira;35;3
14/06/2020;Miguel Pereira;34;3
13/06/2020;Miguel Pereira;34;3
12/06/2020;Miguel Pereira;36;3
11/06/2020;Miguel Pereira;35;3
10/06/2020;Miguel Pereira;33;3
09/06/2020;Miguel Pereira;32;2
08/06/2020;Miguel Pereira;22;2
07/06/2020;Miguel Pereira;22;2
06/06/2020;Miguel Pereira;21;2
05/06/2020;Miguel Pereira;20;1
04/06/2020;Miguel Pereira;20;1
03/06/2020;Miguel Pereira;18;1
02/06/2020;Miguel Pereira;18;1
01/06/2020;Miguel Pereira;24;1
31/05/2020;Miguel Pereira;24;1
30/05/2020;Miguel Pereira;24;1
29/05/2020;Miguel Pereira;14;1
28/05/2020;Miguel Pereira;13;1
27/05/2020;Miguel Pereira;13;1
26/05/2020;Miguel Pereira;12;1
25/05/2020;Miguel Pereira;12;1
24/05/2020;Miguel Pereira;12;1
23/05/2020;Miguel Pereira;12;1
22/05/2020;Miguel Pereira;12;1
21/05/2020;Miguel Pereira;12;1
20/05/2020;Miguel Pereira;12;1
19/05/2020;Miguel Pereira;12;1
18/05/2020;Miguel Pereira;12;1
17/05/2020;Miguel Pereira;12;1
16/05/2020;Miguel Pereira;12;1
15/05/2020;Miguel Pereira;12;1
14/05/2020;Miguel Pereira;12;1
13/05/2020;Miguel Pereira;11;1
12/05/2020;Miguel Pereira;11;1
11/05/2020;Miguel Pereira;11;1
10/05/2020;Miguel Pereira;10;1
09/05/2020;Miguel Pereira;9;1
08/05/2020;Miguel Pereira;9;1
07/05/2020;Miguel Pereira;9;1
06/05/2020;Miguel Pereira;9;1
05/05/2020;Miguel Pereira;9;1
04/05/2020;Miguel Pereira;9;1
03/05/2020;Miguel Pereira;9;1
02/05/2020;Miguel Pereira;8;1
01/05/2020;Miguel Pereira;8;1
30/04/2020;Miguel Pereira;8;1
29/04/2020;Miguel Pereira;7;1
28/04/2020;Miguel Pereira;7;1
27/04/2020;Miguel Pereira;7;1
26/04/2020;Miguel Pereira;7;1
25/04/2020;Miguel Pereira;7;1
24/04/2020;Miguel Pereira;6;1
23/04/2020;Miguel Pereira;6;1
22/04/2020;Miguel Pereira;5;1
21/04/2020;Miguel Pereira;5;1
20/04/2020;Miguel Pereira;5;1
19/04/2020;Miguel Pereira;5;1
18/04/2020;Miguel Pereira;5;1
17/04/2020;Miguel Pereira;5;1
16/04/2020;Miguel Pereira;3;1
15/04/2020;Miguel Pereira;2;1
14/04/2020;Miguel Pereira;2;1
13/04/2020;Miguel Pereira;2;1
12/04/2020;Miguel Pereira;2;1
11/04/2020;Miguel Pereira;2;1
10/04/2020;Miguel Pereira;2;1
09/04/2020;Miguel Pereira;1;1
08/04/2020;Miguel Pereira;1;1
07/04/2020;Miguel Pereira;1;1
06/04/2020;Miguel Pereira;1;1
05/04/2020;Miguel Pereira;1;1
04/04/2020;Miguel Pereira;1;1
03/04/2020;Miguel Pereira;1;1
02/04/2020;Miguel Pereira;1;1
01/04/2020;Miguel Pereira;1;1
31/03/2020;Miguel Pereira;1;1
30/03/2020;Miguel Pereira;1;1
29/03/2020;Miguel Pereira;1;1
28/03/2020;Miguel Pereira;1;1
27/03/2020;Miguel Pereira;1;1
26/03/2020;Miguel Pereira;1;1
25/03/2020;Miguel Pereira;1;1
24/03/2020;Miguel Pereira;1;1
23/03/2020;Miguel Pereira;1;1
22/03/2020;Miguel Pereira;1;1
21/03/2020;Miguel Pereira;1;1
19/03/2020;Miguel Pereira;1;1
29/10/2020;Miracema;527;5
28/10/2020;Miracema;525;5
27/10/2020;Miracema;523;5
26/10/2020;Miracema;520;5
25/10/2020;Miracema;519;5
24/10/2020;Miracema;519;5
23/10/2020;Miracema;516;5
22/10/2020;Miracema;511;5
21/10/2020;Miracema;508;5
20/10/2020;Miracema;507;5
19/10/2020;Miracema;487;5
18/10/2020;Miracema;487;5
17/10/2020;Miracema;486;5
16/10/2020;Miracema;486;5
15/10/2020;Miracema;486;5
14/10/2020;Miracema;483;5
13/10/2020;Miracema;479;5
12/10/2020;Miracema;479;5
11/10/2020;Miracema;479;5
10/10/2020;Miracema;479;5
09/10/2020;Miracema;476;5
08/10/2020;Miracema;475;5
07/10/2020;Miracema;474;5
06/10/2020;Miracema;472;5
05/10/2020;Miracema;467;5
03/10/2020;Miracema;467;5
02/10/2020;Miracema;463;5
01/10/2020;Miracema;463;5
30/09/2020;Miracema;461;5
29/09/2020;Miracema;460;5
28/09/2020;Miracema;457;5
27/09/2020;Miracema;457;5
26/09/2020;Miracema;457;5
25/09/2020;Miracema;457;5
24/09/2020;Miracema;452;5
22/09/2020;Miracema;447;5
21/09/2020;Miracema;441;5
20/09/2020;Miracema;441;5
19/09/2020;Miracema;441;5
18/09/2020;Miracema;438;5
17/09/2020;Miracema;433;5
16/09/2020;Miracema;433;5
15/09/2020;Miracema;426;4
14/09/2020;Miracema;423;3
13/09/2020;Miracema;423;3
12/09/2020;Miracema;422;3
11/09/2020;Miracema;422;3
10/09/2020;Miracema;398;3
09/09/2020;Miracema;398;3
08/09/2020;Miracema;398;3
07/09/2020;Miracema;398;3
06/09/2020;Miracema;398;3
05/09/2020;Miracema;398;3
04/09/2020;Miracema;398;3
03/09/2020;Miracema;394;3
02/09/2020;Miracema;392;3
01/09/2020;Miracema;387;3
31/08/2020;Miracema;382;3
30/08/2020;Miracema;382;3
29/08/2020;Miracema;382;3
27/08/2020;Miracema;380;3
26/08/2020;Miracema;377;3
25/08/2020;Miracema;367;3
24/08/2020;Miracema;356;3
23/08/2020;Miracema;356;3
22/08/2020;Miracema;356;3
21/08/2020;Miracema;346;3
20/08/2020;Miracema;346;3
19/08/2020;Miracema;338;3
18/08/2020;Miracema;337;3
17/08/2020;Miracema;319;3
16/08/2020;Miracema;319;3
15/08/2020;Miracema;306;3
14/08/2020;Miracema;306;3
